Time,Va,Vb,Vc,Ia,Ib,Ic
0.0077,0.288699772155068,0.333910707066904,-0.591599427757172,60.8938460272848,-44.3179587396757,-14.4584299446949
0.00775,0.27308282208598,0.333722418235186,-0.594707334437166,63.7255621248886,-46.8855192732117,-17.3284781447958
0.0078,0.253816030907651,0.321999199402665,-0.599237663242347,64.4884051386723,-45.3022163863649,-20.1952361038953
0.00785,0.256713245295948,0.365516417057036,-0.595346954980733,57.8150391551423,-43.4230918188604,-19.7147011877728
0.0079,0.248133290837914,0.3506389025457,-0.625229253619035,63.5729261636643,-44.6449843054476,-19.736873332184
0.00795,0.23989687207509,0.343064002857767,-0.569608060948975,63.2634236896144,-39.8280102466157,-20.0657112084606
0.008,0.225353665173848,0.359048321884143,-0.592777786954598,64.0161911035853,-46.2175821629031,-21.9922109476921
0.00805,0.230277003148298,0.366943475542841,-0.559906560573084,66.3131944427015,-36.3715328910429,-21.7971185991825
0.0081,0.222052135206818,0.388110610944358,-0.598383118615259,63.4175424560146,-40.5789173422175,-23.7657549877309
0.00815,0.230349146420379,0.451182520040669,-0.592354632726155,67.8587133432414,-39.2686996666927,-21.6520836057262
0.0082,0.221333464068829,0.430730954776124,-0.568897240905219,61.917131175128,-36.5430560030459,-26.9931859626933
0.00825,0.182349819321314,0.413025101564113,-0.612598619372498,58.7768712406946,-35.4569670836788,-27.0498871875937
0.0083,0.179515080576076,0.429812350602841,-0.552164415799906,62.6865084221703,-34.3893881896716,-26.6276967545151
0.00835,0.197134391788977,0.447295249118377,-0.594669890588639,58.898856308856,-34.3408027954392,-30.2246860327243
0.0084,0.183354243396117,0.449212149960146,-0.530213508773744,60.6561087217815,-32.6604752437144,-27.7274486070036
0.00845,0.157464205180042,0.44357673779205,-0.592346229308364,67.8714323513495,-33.1054833902224,-32.2364244600734
0.0085,0.158606730453248,0.449893465045202,-0.531472697304933,63.4344167923355,-31.2225630303093,-29.3123783763237
0.00855,0.144729093189036,0.478190894025636,-0.514814427914812,65.172328476189,-31.80314710634,-33.4919634573888
0.0086,0.145848823298288,0.458854207675996,-0.529713599887178,62.0051429114839,-34.4066638942823,-31.4075000131075
0.00865,0.11735501168524,0.438982292408926,-0.597072174632357,59.9681655654695,-34.0927002952744,-30.8670498822678
0.0087,0.141720134924987,0.509244155286965,-0.533444681040245,63.9048606964912,-26.5169094286538,-31.6208021082256
0.00875,0.0980275638233129,0.495854014610718,-0.554928411523305,65.6384169745806,-28.0670819322563,-32.6601362147624
0.0088,0.112944160605705,0.500204162491608,-0.518628862942971,65.4803368251947,-28.8345507252095,-37.8388358393292
0.00885,0.101813435083918,0.498913563355911,-0.528809329940169,67.1021449998245,-27.1132081956039,-36.5489071763884
0.0089,0.0745219122634477,0.504765732883993,-0.53144697519091,59.0327215222614,-25.0145313032274,-37.8462767238407
0.00895,0.108585940089834,0.565433213149608,-0.511689893120968,65.0464282675879,-23.5189109843164,-38.0055051556094
0.009,0.0749550374443645,0.4896461161198,-0.535876457915523,59.793045192203,-23.6961690627132,-37.3415236375465
0.00905,0.043237401447048,0.524564427463704,-0.546251405066264,62.709682037951,-21.8540791497621,-39.3394258846056
0.0091,0.0594856019170302,0.524495394462418,-0.482788964827401,55.8578157656096,-22.5722950344418,-40.246993929257
0.00915,0.0544884188770901,0.578534673878292,-0.490544482278101,61.8474116712824,-19.9718309466987,-41.0077442884461
0.0092,0.040405237820208,0.570767337937121,-0.527893777840391,64.4548086519901,-18.5113892730428,-43.6134260331199
0.00925,0.0306847770821654,0.570564871494199,-0.499398775092478,62.0117188312327,-18.8998263543345,-45.9673322431325
0.0093,0.0172671572217638,0.536165210353781,-0.497422922697582,63.2532657000216,-17.9833626604805,-45.1417250092073
0.00935,-0.00736711280558845,0.560483848811265,-0.516586598903186,63.5975437431489,-17.8299524415705,-42.1329832741803
0.0094,-0.00391457318545653,0.548853184084515,-0.505952657656014,60.8707855828729,-18.1935331516031,-48.1478234911105
0.00945,0.0106823981923752,0.586095596290715,-0.449580636682696,61.1343292551125,-16.765983282235,-46.538373846155
0.0095,-0.0226143823468374,0.574795598508103,-0.458467521134239,64.901532917969,-13.5116027385453,-45.9531018567981
0.00955,-0.0397558496045466,0.591446311755064,-0.48105595441214,67.1343216314581,-14.1704412360474,-51.8499345384122
0.0096,-0.0533407343877518,0.557521468223113,-0.483093027259133,57.6223191348111,-12.358591008933,-50.0143922441453
0.00965,-0.0446623271912055,0.608865965868818,-0.451887212810924,57.2631675988081,-11.0451430723034,-57.5551550789971
0.0097,-0.0716178457916793,0.566894409588052,-0.437606690298262,61.9387881154727,-10.6646027705073,-47.7021492842431
0.00975,-0.0967599697654755,0.591695450341926,-0.485864461336572,53.8148778769111,-9.44812058089112,-53.4703514194006
0.0098,-0.0962086283247337,0.62314162542838,-0.459790556659147,61.280367724683,-8.45671134346398,-46.6592619372444
0.00985,-0.0950064592149893,0.591974456729552,-0.45831912888907,55.8514904898608,-7.89320509754138,-54.8029863528308
0.0099,-0.105407489405674,0.597595501398128,-0.425890080104726,55.2408766941403,-6.4446973408295,-53.7418157576154
0.00995,-0.124539806196206,0.590233264408518,-0.444610987914688,55.9332483630198,-5.7809851332501,-54.183907204315
0.01,-0.118685578643921,0.599730311557639,-0.417942802919448,55.7606825073888,-4.22507257092825,-54.4368676991582
0.01005,-0.133768457526961,0.593783161675782,-0.404791032719394,55.8092581737998,-3.2989380257425,-51.6793538194377
0.0101,-0.181082767715907,0.63155885003245,-0.449602436270864,52.8261260049305,-2.42476441424296,-54.3569748581895
0.01015,-0.1746120442416,0.602593801375349,-0.440216848995934,53.7201607243393,-1.38947408786064,-53.0402975638149
0.0102,-0.200802495625706,0.582626489057622,-0.459566372157206,54.4111286611666,-0.387888510368436,-55.6548970228282
0.01025,-0.211293169384975,0.583286475664601,-0.422890975253803,54.8397146549239,0.601130595021201,-54.9529158274304
0.0103,-0.215699987267171,0.573601339028414,-0.410621186852279,54.2479398057132,1.59908656021472,-54.6934970948092
0.01035,-0.222774034184524,0.538592317034827,-0.385154407207421,54.5261272331402,2.72177355587856,-56.2851899880387
0.0104,-0.227303304426171,0.587120025160299,-0.370001820073466,51.5569644088717,3.94338407630116,-57.2648125640277
0.01045,-0.259695269148352,0.586805928406964,-0.39042289298059,55.3260913826057,4.53369743800303,-56.4570107242205
0.0105,-0.255648872119256,0.55760750843185,-0.411579860092822,48.3183119120419,5.6005208548121,-47.7363544989373
0.01055,-0.299384924333842,0.57893531206886,-0.421698153339387,47.0727613463388,6.27781582075773,-54.5856955801129
0.0106,-0.263264298745039,0.574791474501127,-0.360035631217322,48.5073700084492,7.26289089148825,-63.1348482252077
0.01065,-0.286521777494841,0.594292796148643,-0.367214637749006,50.4479646142952,8.99549381144349,-60.4568420112093
0.0107,-0.277399832522957,0.575447497111265,-0.331095926352265,49.763325579518,9.53541353866156,-62.5482451690181
0.01075,-0.290276240643183,0.594859574302478,-0.327415656897719,54.1100171178272,10.9790112413412,-62.8896272740561
0.0108,-0.338771080782535,0.549711224706393,-0.369350851642121,47.8597291226977,11.6937661315406,-58.8942333411342
0.01085,-0.317826934565815,0.593802083580572,-0.343028422741768,45.3835016975838,12.0422288989884,-61.3040518899302
0.0109,-0.34613795033831,0.572419759520102,-0.348037288708768,44.9774515685479,13.7578412228586,-62.5840295973597
0.01095,-0.354590593256679,0.546401671942004,-0.320828405307216,44.1718131376308,13.9557630283335,-62.181374355703
0.011,-0.352078081447929,0.53128237823353,-0.312470599157,44.462352088619,15.5376078964289,-59.3326882487562
0.01105,-0.35570764460175,0.59223397504286,-0.303675613246247,43.6646831335531,17.1195785964189,-61.1140624115466
0.0111,-0.375628919967901,0.589688806800285,-0.316060655296267,46.2158231609935,17.9632513997919,-61.4899691243488
0.01115,-0.379083788196961,0.559959913574867,-0.292350005376381,41.8152167590986,18.7650740144112,-64.5716198868627
0.0112,-0.351752307729432,0.558004086926507,-0.254332950256686,40.4175971556796,20.1417303775771,-61.3347333337572
0.01125,-0.38593466947622,0.589498749247584,-0.284978536858901,41.9359916910758,20.2539564512366,-59.6221034406262
0.0113,-0.401061472188011,0.555922734872339,-0.256978461677293,36.9395428068599,20.4391773147061,-59.8754243004228
0.01135,-0.362041455995165,0.618242543980323,-0.215924356252484,41.9212060706087,22.1756053236949,-56.8478191486871
0.0114,-0.402415067514217,0.548175716702436,-0.242027915676061,37.2541987147961,23.6295758908727,-58.997796049201
0.01145,-0.439636450508063,0.551035946469584,-0.249377552786979,38.7915964429663,24.8152241788799,-65.8681337929073
0.0115,-0.410012899171185,0.597457749562038,-0.217200846119655,40.6147379668252,25.4451064785865,-60.6984229176475
0.01155,-0.381682824950829,0.573080587146959,-0.175072493771976,41.4125691192197,27.5058993990704,-63.8184656576891
0.0116,-0.425708401009118,0.560016863943019,-0.200652221232398,38.0762761659266,27.4615327310381,-64.7970051623004
0.01165,-0.417462156338017,0.570746871865724,-0.180510988221109,34.0786828538443,28.2299216366721,-64.7650318751381
0.0117,-0.443635321750519,0.540165341083768,-0.199088937520087,33.6864674985375,28.4957326475852,-59.1954204844954
0.01175,-0.436858323629521,0.586963756580609,-0.160477735319972,35.9715868711757,30.3723097861945,-65.6059807072736
0.0118,-0.422601045056701,0.599875306877926,-0.131915377293026,32.2310422135928,30.7669930540655,-64.7151532635474
0.01185,-0.439309298986158,0.506624148268855,-0.145414347579758,33.4542878186664,31.9340330502419,-57.6110688757989
0.0119,-0.452370696430991,0.557504456022274,-0.131165359686266,33.6051474482146,31.9570100690079,-65.77532302581
0.01195,-0.498158104154656,0.562301059604242,-0.150112398180672,30.0138301472935,35.1326802838178,-61.4457782766707
0.012,-0.480955518472586,0.497627389327954,-0.134373664519407,27.3131274257716,34.9516793334632,-64.1197229980464
0.01205,-0.483061335200305,0.558189185373662,-0.10690534842112,30.6834601693085,34.9603457873778,-64.9010497866924
0.0121,-0.446557880496265,0.601947015141158,-0.0616034028359165,28.9279864150458,35.4009684992714,-62.3000191485572
0.01215,-0.466838025910579,0.575713319958328,-0.0705903879753959,25.0240609512894,35.6457521999319,-65.6339153696946
0.0122,-0.482635600680355,0.568550547168332,-0.0622455663317066,24.5130393738059,37.988278544176,-57.4954006606675
0.01225,-0.445199940377659,0.558945294984678,-0.0264247284726165,24.8204485327419,38.6634402819526,-63.4275657933779
0.0123,-0.47330587426471,0.578220174298797,-0.0282193127012387,23.2992883292618,39.8406690714612,-66.3651213894585
0.01235,-0.508959583866137,0.563571017697724,-0.0322616279780455,24.4621777136135,40.6444971625942,-65.7403415771147
0.0124,-0.497552952730843,0.560915229731436,-0.0210645133842846,22.0087832813614,39.8682012725224,-59.5313757927081
